epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
110,781.903,0.96738,1.51337,0.61655,0.92137,0,0.8927,0.95159,0.90124,0.58017,0.90435,0.96401,0.91449,0.61304,1.08596,1.5045,0.77108,0.97932,0,0.0012806,0.0012806,0.0012806
111,788.491,0.9811,1.5189,0.6175,0.91912,0,0.89734,0.94459,0.90986,0.61424,0.9049,0.95255,0.91452,0.62533,0.97654,1.4538,0.7906,0.95733,0,0.001274,0.001274,0.001274
112,795.458,0.94867,1.4935,0.62208,0.91753,0,0.88795,0.94968,0.9057,0.59708,0.89602,0.95774,0.90993,0.61625,1.01776,1.46038,0.78075,0.96051,0,0.0012674,0.0012674,0.0012674
113,802.116,0.95972,1.49233,0.63465,0.9132,0,0.89546,0.94386,0.91008,0.61558,0.90392,0.95278,0.91728,0.63151,1.01423,1.44045,0.76481,0.96542,0,0.0012608,0.0012608,0.0012608
114,808.928,0.9791,1.49571,0.62341,0.92022,0,0.87633,0.93879,0.89117,0.58823,0.89209,0.95309,0.90765,0.61755,0.98458,1.41986,0.81294,0.94944,0,0.0012542,0.0012542,0.0012542
115,816.159,0.9672,1.50827,0.63737,0.91438,0,0.88322,0.94841,0.8905,0.59225,0.89331,0.95924,0.90251,0.61562,0.98003,1.45298,0.77993,0.95715,0,0.0012476,0.0012476,0.0012476
116,822.85,0.95337,1.5214,0.61723,0.91377,0,0.87215,0.93638,0.89619,0.61273,0.8847,0.94618,0.90618,0.61329,0.96229,1.43758,0.7856,0.94615,0,0.001241,0.001241,0.001241
117,829.557,0.97418,1.51689,0.6161,0.91596,0,0.88728,0.94459,0.89642,0.599,0.90252,0.96051,0.90826,0.61374,0.9939,1.45848,0.79578,0.95752,0,0.0012344,0.0012344,0.0012344
118,836.233,0.96224,1.48809,0.61602,0.91746,0,0.88556,0.94144,0.90064,0.61156,0.89803,0.95032,0.90861,0.62143,0.99713,1.44617,0.76668,0.96433,0,0.0012278,0.0012278,0.0012278
119,843.809,0.95497,1.48844,0.62347,0.91599,0,0.88842,0.94013,0.90318,0.61747,0.89727,0.95064,0.91242,0.62454,0.97199,1.43958,0.77822,0.95094,0,0.0012212,0.0012212,0.0012212
